Date,Open,High,Low,Close,Adj Close,Volume
2017-02-02,1305.897583,1322.442627,1281.570679,1322.095947,1322.095947,190540954
2017-02-03,1321.651611,1350.581299,1318.507324,1340.505005,1340.505005,261978394
2017-02-04,1342.353149,1361.317261,1321.306763,1357.412476,1357.412476,201827411
2017-02-05,1358.219482,1358.362671,1333.294189,1338.728149,1338.728149,148824603
2017-02-06,1340.109497,1363.937866,1339.447632,1357.946411,1357.946411,146189666
2017-02-07,1360.549438,1392.877808,1361.261597,1393.030518,1393.030518,191635396
2017-02-08,1394.303589,1414.115356,1359.572754,1393.093872,1393.093872,264519733
2017-02-09,1395.229858,1422.029297,1245.875610,1304.451050,1304.451050,534199134
2017-02-10,1306.089478,1310.383057,1239.124268,1289.182495,1289.182495,248340070
2017-02-11,1289.474487,1316.064697,1281.562134,1309.753540,1309.753540,133343330
2017-02-12,1308.540894,1310.157837,1299.936157,1302.883057,1302.883057,88055809
2017-02-13,1302.497070,1306.859619,1273.322876,1296.821655,1296.821655,131701793
2017-02-14,1298.252319,1318.615601,1284.969360,1309.883911,1309.883911,179874821
2017-02-15,1312.048584,1308.991821,1306.351929,1305.025879,1305.025879,116268653
2017-02-16,1305.246094,1342.387573,1305.584351,1334.857666,1334.857666,158863193
2017-02-17,1333.142822,1375.434326,1333.038696,1364.206543,1364.206543,177955405
2017-02-18,1368.118408,1383.622314,1365.184448,1374.911987,1374.911987,129186992
2017-02-19,1375.355347,1378.028442,1360.620605,1367.262573,1367.262573,101022046
2017-02-20,1368.332397,1405.789795,1357.958496,1404.943359,1404.943359,142419670
2017-02-21,1404.032837,1455.890015,1402.800659,1453.348999,1453.348999,243509242
2017-02-22,1452.697510,1460.786621,1430.586304,1452.163696,1452.163696,176868096
2017-02-23,1451.942871,1525.106934,1453.807007,1512.863037,1512.863037,245661307
2017-02-24,1520.630127,1555.917114,1467.790405,1530.421265,1530.421265,431293530
2017-02-25,1526.157349,1531.946777,1466.410156,1491.511230,1491.511230,182502271
2017-02-26,1492.072021,1522.323608,1473.725342,1519.958252,1519.958252,151951474
2017-02-27,1518.105957,1537.234985,1516.990479,1537.420166,1537.420166,171426710
2017-02-28,1538.397339,1553.508667,1524.417725,1544.059082,1544.059082,242025648
2017-03-01,1544.150757,1596.786865,1539.060547,1596.786865,1596.786865,299186249
2017-03-02,1599.634399,1669.263306,1588.630371,1652.152710,1652.152710,486364247
2017-03-03,1651.756470,1693.979980,1652.192871,1678.943848,1678.943848,415774306
2017-03-04,1682.156982,1684.751099,1620.371338,1652.817993,1652.817993,241335265
2017-03-05,1651.685547,1669.024170,1630.313477,1668.800171,1668.800171,176645595
2017-03-06,1669.261108,1677.622925,1669.659302,1676.982788,1676.982788,202446630
2017-03-07,1677.483521,1679.902588,1585.471802,1611.617554,1611.617554,383635406
2017-03-08,1611.209106,1621.903442,1525.687622,1528.036133,1528.036133,441938623
2017-03-09,1528.501221,1593.638550,1516.987915,1583.175659,1583.175659,282780083
2017-03-10,1584.334595,1688.556641,1427.766724,1481.453979,1481.453979,747938403
2017-03-11,1480.923218,1583.748901,1480.923218,1559.869873,1559.869873,375855665
2017-03-12,1560.917969,1628.158203,1559.246460,1619.652588,1619.652588,301254476
2017-03-13,1620.182983,1634.570679,1607.701538,1628.231567,1628.231567,502612995
2017-03-14,1628.548828,1645.268433,1616.419434,1639.561035,1639.561035,324350126
2017-03-15,1639.772583,1649.894531,1640.314941,1621.606567,1621.606567,386458593
2017-03-16,1623.838501,1637.568359,1501.941772,1548.442261,1548.442261,832444271
2017-03-17,1538.469604,1538.670166,1428.940796,1429.798584,1429.798584,918257279
2017-03-18,1429.096680,1447.784180,1244.515991,1265.520508,1265.520508,807410027
2017-03-19,1269.304688,1390.396362,1269.304688,1345.716553,1345.716553,527840083
2017-03-20,1346.365479,1374.844849,1345.813354,1363.992676,1363.992676,370720642
2017-03-21,1365.454712,1461.687744,1365.101563,1460.557983,1460.557983,439769301
2017-03-22,1460.701294,1460.701294,1320.757935,1368.741089,1368.741089,496857132
2017-03-23,1369.928345,1385.011108,1343.776978,1360.479370,1360.479370,325569819
2017-03-24,1360.296021,1364.908813,1227.157837,1230.018433,1230.018433,644237754
2017-03-25,1228.732544,1280.190186,1185.663940,1276.277832,1276.277832,571769887
2017-03-26,1277.899536,1322.435059,1251.884033,1267.005249,1267.005249,397992136
2017-03-27,1273.990845,1371.069214,1273.230347,1371.141968,1371.141968,488442386
2017-03-28,1369.581665,1399.566162,1346.959351,1368.823608,1368.823608,426577778
2017-03-29,1367.424805,1380.156982,1328.816284,1356.246704,1356.246704,389225331
2017-03-30,1359.167969,1367.687744,1330.255615,1341.563232,1341.563232,461337070
2017-03-31,1341.837646,1409.176758,1345.883667,1405.073486,1405.073486,586375207
2017-04-01,1404.968506,1431.200806,1391.046143,1416.491821,1416.491821,379698458
2017-04-02,1416.636108,1452.767578,1409.871460,1445.089844,1445.089844,674166786
2017-04-03,1446.112427,1514.650146,1445.543823,1504.419434,1504.419434,763440789
2017-04-04,1506.668457,1531.505737,1481.777344,1498.017212,1498.017212,576748204
2017-04-05,1499.193726,1499.458374,1471.303955,1486.820923,1486.820923,548293457
2017-04-06,1488.182495,1575.043091,1488.182495,1568.749268,1568.749268,678103218
2017-04-07,1563.788208,1583.796021,1545.211914,1570.875610,1570.875610,423147379
2017-04-08,1565.202881,1581.660400,1551.761841,1569.607544,1569.607544,279380673
2017-04-09,1570.435059,1597.984497,1564.148438,1582.560669,1582.560669,322865718
2017-04-10,1581.801270,1589.875732,1573.942139,1581.785522,1581.785522,287652243
2017-04-11,1582.225098,1612.479858,1582.014282,1606.680054,1606.680054,288242667
2017-04-12,1606.413452,1612.530029,1598.664185,1593.059082,1593.059082,383147997
2017-04-13,1593.921753,1594.038330,1527.258301,1546.053223,1546.053223,465382774
2017-04-14,1547.441406,1573.675293,1531.480347,1541.917603,1541.917603,336538574
2017-04-15,1541.600708,1568.938232,1538.510254,1548.494507,1548.494507,268831231
2017-04-16,1548.613281,1566.459961,1548.613281,1561.430786,1561.430786,241857191
2017-04-17,1561.839966,1575.138428,1543.976318,1573.211304,1573.211304,333648702
2017-04-18,1573.026733,1614.385986,1571.991089,1603.586670,1603.586670,358025410
2017-04-19,1604.195313,1614.866455,1607.201904,1615.227539,1615.227539,384440133
2017-04-20,1616.281860,1647.795532,1611.213379,1635.284668,1635.284668,419249601
2017-04-21,1635.737183,1641.136597,1611.721069,1620.326294,1620.326294,360868481
2017-04-22,1621.201172,1638.239258,1602.320313,1633.134399,1633.134399,330575444
2017-04-23,1633.412964,1633.784058,1595.044922,1598.106934,1598.106934,342799852
2017-04-24,1601.310547,1653.151733,1599.828125,1654.513062,1654.513062,312077819
2017-04-25,1654.909912,1681.586548,1654.712646,1679.259521,1679.259521,321863057
2017-04-26,1679.922974,1732.909424,1680.512451,1713.360962,1713.360962,440859981
2017-04-27,1714.430908,1767.376343,1715.490723,1764.738159,1764.738159,601576258
2017-04-28,1764.751587,1782.168701,1725.921509,1759.059326,1759.059326,704822277
2017-04-29,1760.876465,1773.383179,1757.362305,1766.154541,1766.154541,564812913
2017-04-30,1766.261353,1801.537109,1756.974976,1801.751099,1801.751099,552218965
2017-05-01,1802.299194,1904.807373,1801.576782,1888.165771,1888.165771,947833710
2017-05-02,1887.408691,1962.844604,1876.328613,1926.816895,1926.816895,633074249
2017-05-03,1928.090210,2011.819458,1934.629761,2006.584961,2006.584961,786151317
2017-05-04,2007.433350,2174.202637,2007.162964,2075.688477,2075.688477,1260190324
2017-05-05,2080.008057,2187.413818,2065.474609,2096.858887,2096.858887,1275324842
2017-05-06,2098.692383,2128.336426,2079.401367,2128.336426,2128.336426,785292510
2017-05-07,2129.239746,2153.945801,2102.669189,2153.641602,2153.641602,1456743933
2017-05-08,2153.925049,2332.634033,2155.087891,2332.634033,2332.634033,1814185165
2017-05-09,2333.364990,2496.922119,2337.964844,2391.824463,2391.824463,1591388473
2017-05-10,2393.405029,2430.936523,2335.733643,2429.156006,2429.156006,1244696219
2017-05-11,2419.967285,2541.266602,2388.556152,2506.195801,2506.195801,1083907245
2017-05-12,2502.386230,2518.179443,2291.370117,2335.735596,2335.735596,1003771336
2017-05-13,2334.218262,2455.960449,2236.629639,2445.014893,2445.014893,785200499
2017-05-14,2439.528564,2480.926758,2405.062988,2447.118652,2447.118652,591444805
2017-05-15,2446.482666,2453.376709,2301.063965,2343.845215,2343.845215,986286941
2017-05-16,2348.253906,2404.334961,2276.339600,2337.533691,2337.533691,1292513466
2017-05-17,2327.129395,2518.646240,2241.885986,2474.888916,2474.888916,1432821941
2017-05-18,2447.449707,2568.761719,2421.763672,2545.350342,2545.350342,1205284399
2017-05-19,2557.102539,2687.384277,2548.537109,2664.847900,2664.847900,1551535037
2017-05-20,2660.195801,2794.918945,2647.700928,2794.918945,2794.918945,1288826921
2017-05-21,2771.189209,2840.970703,2733.064941,2740.233643,2740.233643,1540958475
2017-05-22,2742.905029,3092.483154,2711.097656,2909.504639,2909.504639,2600026817
2017-05-23,2933.815430,3106.438232,2914.771240,3107.150391,3107.150391,1846210434
2017-05-24,3108.422852,3364.062988,3105.927490,3260.795166,3260.795166,2302348503
2017-05-25,3264.264648,3701.727783,3065.459473,3092.687500,3092.687500,3229169505
2017-05-26,3114.034424,3461.721680,2781.941406,2957.856445,2957.856445,2368358936
2017-05-27,2949.597168,3035.455322,2492.385010,2738.208496,2738.208496,2283749664
2017-05-28,2758.635498,3045.044434,2758.635498,2897.580811,2897.580811,1541854796
2017-05-29,2902.459473,3103.376465,2832.217529,3032.957031,3032.957031,1337400866
2017-05-30,3032.620850,3097.362793,2847.949219,2917.352783,2917.352783,1936395398
2017-05-31,2933.069580,3110.052490,2879.959717,3080.169678,3080.169678,2081139636
2017-06-01,3082.756348,3314.457764,3082.341064,3262.709961,3262.709961,2240081344
2017-06-02,3257.493164,3347.074707,3213.268555,3347.074707,3347.074707,1771392086
2017-06-03,3354.028320,3472.642822,3259.677246,3383.120605,3383.120605,2037592490
2017-06-04,3426.751953,3477.995850,3298.641602,3382.909180,3382.909180,1825077441
2017-06-05,3383.703613,3589.113037,3380.767578,3589.113037,3589.113037,1829161037
2017-06-06,3594.496582,4021.865967,3594.976807,3813.532227,3813.532227,2783177922
2017-06-07,3821.763184,3821.763184,3579.270996,3624.034912,3624.034912,2013144916
2017-06-08,3608.555420,3729.862305,3545.665771,3727.903320,3727.903320,1702325336
2017-06-09,3730.321533,3855.580566,3714.616211,3752.072998,3752.072998,1792386415
2017-06-10,3757.826172,3921.060303,3649.415527,3916.702148,3916.702148,2682553792
2017-06-11,3909.659668,3981.663574,3774.289063,3930.520996,3930.520996,2328461334
2017-06-12,3924.023438,3980.425049,3345.589844,3524.555908,3524.555908,3405155197
2017-06-13,3552.756348,3697.520996,3507.649414,3606.344482,3606.344482,2364215556
2017-06-14,3606.158691,3690.676758,3178.685303,3303.506104,3303.506104,2236140767
2017-06-15,3294.556641,3328.575195,2921.784912,3248.853271,3248.853271,2671051896
2017-06-16,3255.431152,3332.790771,3140.834717,3306.932861,3306.932861,1569314622
2017-06-17,3300.958496,3525.722168,3262.815186,3487.237305,3487.237305,2014850252
2017-06-18,3486.541504,3495.404541,3304.438721,3345.529785,3345.529785,1547407074
2017-06-19,3346.501221,3506.980225,3347.380127,3411.857910,3411.857910,1906245144
2017-06-20,3414.044922,3648.600342,3411.248779,3594.071045,3594.071045,2448421962
2017-06-21,3577.749756,3669.592285,3523.708496,3563.610107,3563.610107,2155552568
2017-06-22,3566.167480,3609.514893,3498.424561,3588.076904,3588.076904,1456153804
2017-06-23,3590.636719,3651.835693,3588.398438,3628.433350,3628.433350,1270745507
2017-06-24,3619.986816,3645.657471,3414.659424,3448.406982,3448.406982,1299074707
2017-06-25,3446.463867,3545.617920,3374.927490,3421.072754,3421.072754,1534020388
2017-06-26,3422.605469,3450.653076,3134.947266,3268.429199,3268.429199,2193432678
2017-06-27,3268.429199,3365.128418,3074.173096,3365.128418,3365.128418,1964126502
2017-06-28,3365.893311,3408.350830,3267.253906,3372.792725,3372.792725,1550785895
2017-06-29,3363.322021,3374.827393,3279.101318,3305.115234,3305.115234,1236468838
2017-06-30,3305.010986,3329.755371,3224.603027,3227.738770,3227.738770,1119272735
2017-07-01,3243.039307,3272.534424,3147.580078,3167.512451,3167.512451,1014720250
2017-07-02,3169.919189,3270.395508,3115.847168,3261.509277,3261.509277,1045864682
2017-07-03,3251.216797,3392.600342,3234.833008,3345.589844,3345.589844,1257974948
2017-07-04,3341.597168,3458.522949,3338.572998,3418.262939,3418.262939,1294857485
2017-07-05,3419.879395,3449.947266,3334.493652,3424.572266,3424.572266,1239228765
2017-07-06,3432.614014,3452.592773,3400.540039,3442.734619,3442.734619,1005618308
2017-07-07,3442.774414,3837.026123,3285.825195,3311.847412,3311.847412,1206327374
2017-07-08,3313.964600,3381.117920,3277.199219,3381.117920,3381.117920,964273483
2017-07-09,3382.787842,3465.469971,3311.311523,3311.993652,3311.993652,694182009
2017-07-10,3320.949463,3343.647705,3052.511719,3119.737061,3119.737061,1461143984
2017-07-11,3137.264893,3173.113281,3012.604980,3061.136719,3061.136719,1741207280
2017-07-12,3054.563232,3157.928223,2969.381104,3123.896484,3123.896484,1455150473
2017-07-13,3128.922852,3154.142334,3029.808594,3046.775879,3046.775879,1079945709
2017-07-14,3050.252197,3055.663330,2788.988281,2853.014893,2853.014893,1127367113
2017-07-15,2848.901611,2850.204346,2542.680176,2553.474609,2553.474609,1269299949
2017-07-16,2544.685791,2630.007568,2354.407227,2467.169434,2467.169434,1512234743
2017-07-17,2470.749268,2862.538574,2471.065186,2861.705322,2861.705322,1543290099
2017-07-18,2868.267578,3016.182617,2773.568359,2928.618164,2928.618164,1910141510
2017-07-19,2933.922852,3026.729736,2852.025146,2856.426514,2856.426514,1564392552
2017-07-20,2851.978760,3649.138184,2851.620361,3545.935303,3545.935303,2830682144
2017-07-21,3572.124268,3570.326904,3312.926514,3372.215820,3372.215820,1882758165
2017-07-22,3373.315430,3618.278320,3359.511963,3552.167969,3552.167969,1487966103
2017-07-23,3549.614502,3580.052979,3354.746582,3445.299561,3445.299561,1353741325
2017-07-24,3448.201904,3494.287842,3402.912109,3477.480469,3477.480469,1093756607
2017-07-25,3480.812988,3485.369141,3125.815674,3249.029053,3249.029053,1841223183
2017-07-26,3250.655762,3291.842041,3095.617188,3162.998535,3162.998535,1172194613
2017-07-27,3174.577881,3380.170654,3159.700195,3350.614502,3350.614502,989596188
2017-07-28,3360.584473,3628.161621,3361.849121,3517.417969,3517.417969,1728149221
2017-07-29,3514.926025,3517.104980,3371.900879,3414.037109,3414.037109,1006443757
2017-07-30,3411.457520,3454.207520,3311.858398,3455.978760,3455.978760,884862091
2017-07-31,3463.574707,3612.476807,3410.995605,3593.276855,3593.276855,1075449858
2017-08-01,3588.228027,3643.489746,3370.494629,3417.905273,3417.905273,1665622975
2017-08-02,3429.058105,3473.569824,3345.355469,3407.933105,3407.933105,1376602987
2017-08-03,3406.537598,3538.309814,3389.900146,3524.858643,3524.858643,1011432691
2017-08-04,3527.623291,3659.846191,3455.131592,3655.503418,3655.503418,1264983590
2017-08-05,3657.699951,4153.004395,3628.919678,4106.172363,4106.172363,2456071659
2017-08-06,4112.105469,4157.144531,3983.337646,4054.933105,4054.933105,1394183719
2017-08-07,4053.469727,4299.228027,4007.672852,4269.572754,4269.572754,1872984503
2017-08-08,4258.554199,4396.177734,4226.667480,4331.779297,4331.779297,2220088745
2017-08-09,4332.362305,4341.400391,4128.219238,4235.263672,4235.263672,1861327927
2017-08-10,4234.465332,4394.261230,4215.200195,4298.055176,4298.055176,1925905702
2017-08-11,4288.572754,4664.368164,4285.322266,4627.481445,4627.481445,2562035766
2017-08-12,4627.493652,5006.870117,4580.682129,4924.210938,4924.210938,2813525020
2017-08-13,4918.291504,5334.503906,4890.100098,5155.372559,5155.372559,3998341881
2017-08-14,5146.310547,5507.614746,5045.737305,5507.614746,5507.614746,3136495505
2017-08-15,5509.983887,5662.689453,5003.432617,5346.369629,5346.369629,4165239131
2017-08-16,5369.905273,5524.183594,5094.273438,5517.687500,5517.687500,2864397297
2017-08-17,5527.534180,5668.225586,5369.745605,5501.257324,5501.257324,3242773523
2017-08-18,5491.922363,5518.537598,5065.472168,5248.669434,5248.669434,3711000479
2017-08-19,5219.818359,5352.919922,5008.893555,5290.399902,5290.399902,3754030569
2017-08-20,5284.861816,5293.667480,5134.199219,5158.581543,5158.581543,2662506290
2017-08-21,5162.140137,5186.343750,5027.858398,5042.515137,5042.515137,3529347419
2017-08-22,5038.243652,5220.331055,4632.018066,5183.969727,5183.969727,4758836753
2017-08-23,5169.418457,5389.109375,5167.777344,5248.444824,5248.444824,2995979651
2017-08-24,5230.847168,5543.242676,5230.163086,5489.716309,5489.716309,2580737102
2017-08-25,5487.360352,5614.541504,5451.651855,5510.651855,5510.651855,2178205027
2017-08-26,5511.231445,5520.332520,5381.974121,5486.448730,5486.448730,1905470798
2017-08-27,5477.247070,5567.363770,5442.190918,5520.695313,5520.695313,1936591470
2017-08-28,5522.673340,5551.405762,5323.387207,5530.868652,5530.868652,2472652761
2017-08-29,5539.134277,5819.929688,5478.511719,5755.429688,5755.429688,3124786325
2017-08-30,5744.544922,5789.663574,5620.880371,5775.205078,5775.205078,2451423130
2017-08-31,5762.921875,5963.296387,5751.453613,5924.411133,5924.411133,2449842610
2017-09-01,5922.357910,6140.341309,5898.297852,6140.341309,6140.341309,3262306936
2017-09-02,6152.152344,6244.559082,5609.690430,5747.169434,5747.169434,3416769052
2017-09-03,5755.328125,5917.007813,5544.859863,5756.041016,5756.041016,2428020618
2017-09-04,5766.930176,5764.758301,5169.749512,5335.403320,5335.403320,3762380413
2017-09-05,5325.302246,5533.416504,5010.791016,5467.245117,5467.245117,3370355928
2017-09-06,5467.320313,5770.120117,5466.637207,5740.659668,5740.659668,2712412707
2017-09-07,5730.694336,5796.339355,5621.892578,5710.589355,5710.589355,2290031076
2017-09-08,5717.145020,5757.875000,5057.309570,5247.890137,5247.890137,3351812003
2017-09-09,5249.206055,5347.257324,5105.621582,5244.552246,5244.552246,1720315235
2017-09-10,5248.622070,5268.602539,4903.251465,5122.937500,5122.937500,2086344493
2017-09-11,5122.353516,5296.631836,5097.488281,5187.322266,5187.322266,1941323919
2017-09-12,5196.808594,5401.777832,5095.061035,5154.492188,5154.492188,2326591026
2017-09-13,5155.952148,5155.308594,4740.955566,4866.010742,4866.010742,2781564006
2017-09-14,4856.962402,4915.496582,3942.817871,3942.701660,3942.701660,3394538885
2017-09-15,3956.885742,4666.229004,3677.758545,4546.331543,4546.331543,5184439305
2017-09-16,4546.619141,4760.455078,4359.192871,4530.733887,4530.733887,2272715911
2017-09-17,4507.286621,4580.439941,4306.511719,4481.400879,4481.400879,1549906131
2017-09-18,4491.669922,5124.017090,4491.108398,5100.627441,5100.627441,2438155563
2017-09-19,5111.405273,5133.630371,4851.855957,4904.373535,4904.373535,1954242199
2017-09-20,4893.615234,4998.623535,4808.937988,4873.299805,4873.299805,1514447930
2017-09-21,4867.710449,4888.192383,4555.761230,4579.442383,4579.442383,1780148902
2017-09-22,4575.633789,4730.358887,4456.395996,4560.035156,4560.035156,1500665602
2017-09-23,4559.055176,4796.797363,4514.669922,4763.124512,4763.124512,1165679457
2017-09-24,4767.834473,4767.834473,4605.500977,4625.521484,4625.521484,964600573
2017-09-25,4623.938965,4983.913574,4627.425781,4946.541504,4946.541504,1731397314
2017-09-26,4949.489746,5034.736816,4877.000488,4942.666992,4942.666992,1325384168
2017-09-27,4943.416016,5362.437500,4933.731445,5351.853516,5351.853516,2149165499
2017-09-28,5347.343262,5470.864258,5245.979492,5320.160645,5320.160645,2182133299
2017-09-29,5316.197266,5372.376953,5150.185059,5314.783203,5314.783203,1745244458
2017-09-30,5318.664551,5564.190430,5311.961914,5539.014160,5539.014160,1541491107
2017-10-01,5542.001465,5616.299316,5451.053223,5616.299316,5616.299316,1540887703
2017-10-02,5606.185547,5728.126465,5588.484375,5634.913574,5634.913574,1829686962
2017-10-03,5633.814453,5668.845215,5448.938477,5509.800781,5509.800781,1643721246
2017-10-04,5512.212891,5542.226074,5358.131836,5380.864746,5380.864746,1420827033
2017-10-05,5381.526367,5600.308105,5317.392090,5557.794434,5557.794434,1491743688
2017-10-06,5552.722168,5680.615234,5546.251465,5625.962402,5625.962402,1377191361
2017-10-07,5624.083008,5720.015137,5561.912598,5698.146484,5698.146484,1167367744
2017-10-08,5701.724609,5948.977539,5670.794434,5927.590820,5927.590820,1689213104
2017-10-09,5932.784668,6289.428711,5883.281738,6151.888672,6151.888672,2538017233
2017-10-10,6157.290039,6323.445313,6123.233398,6141.780273,6141.780273,2051297159
2017-10-11,6151.104492,6253.984375,6105.139160,6186.208496,6186.208496,1566623861
2017-10-12,6190.182129,6959.128906,6178.090820,6959.128906,6959.128906,3566641257
2017-10-13,6981.167969,7451.262695,6943.614258,7159.241699,7159.241699,4583519351
2017-10-14,7154.576172,7400.735352,7088.793457,7393.243164,7393.243164,2115910264
2017-10-15,7398.529297,7419.472656,6945.499512,7202.168945,7202.168945,2506392613
2017-10-16,7214.066406,7342.354004,7042.055176,7299.324219,7299.324219,2560007670
2017-10-17,7319.709473,7387.099121,6975.172363,7142.596680,7142.596680,2321062752
2017-10-18,7140.443359,7139.533691,6578.265625,7129.163574,7129.163574,3059512737
2017-10-19,7120.301270,7292.560547,7032.498535,7249.834961,7249.834961,2261290363
2017-10-20,7249.313965,7751.483398,7165.707520,7689.243164,7689.243164,3011550207
2017-10-21,7670.491211,7923.867676,7629.917969,7715.016602,7715.016602,2823100414
2017-10-22,7721.489258,7772.141113,7415.618652,7698.167969,7698.167969,2606828976
2017-10-23,7695.067383,7763.339844,7349.320801,7593.239258,7593.239258,3075339472
2017-10-24,7599.897461,7597.951660,7078.420898,7108.218750,7108.218750,3518585168
2017-10-25,7105.595215,7472.185547,6986.642578,7462.755859,7462.755859,2552543410
2017-10-26,7459.058105,7751.004883,7419.556641,7707.649414,7707.649414,2486672758
2017-10-27,7701.005371,7839.232910,7475.949219,7531.135742,7531.135742,2227892194
2017-10-28,7540.150879,7655.966797,7411.659668,7494.905762,7494.905762,1828973424
2017-10-29,7496.665039,8153.949219,7457.764648,8028.506348,8028.506348,3729993477
2017-10-30,7977.625488,8099.817871,7886.227051,7966.900391,7966.900391,2302988975
2017-10-31,7968.836914,8449.243164,7950.149902,8445.489258,8445.489258,3017861298
2017-11-01,8409.674805,8817.341797,8326.213867,8817.341797,8817.341797,3739830786
2017-11-02,8830.970703,9571.690430,8802.708984,9177.363281,9177.363281,6033670738
2017-11-03,9189.070313,9731.694336,9108.922852,9421.908203,9421.908203,4405045877
2017-11-04,9365.333008,9794.587891,9191.215820,9646.994141,9646.994141,3246797469
2017-11-05,9679.111328,9957.490234,9585.869141,9684.155273,9684.155273,3112054010
2017-11-06,9678.676758,9715.252930,9124.101563,9137.080078,9137.080078,4048789883
2017-11-07,9137.522461,9444.426758,9137.522461,9334.177734,9334.177734,3039378228
2017-11-08,9330.258789,10130.823242,9296.942383,9714.403320,9714.403320,5993228368
2017-11-09,9697.656250,9698.918945,9240.754883,9300.325195,9300.325195,4200299419
2017-11-10,9339.578125,9513.401367,8401.031250,8638.742188,8638.742188,6798394278
2017-11-11,8639.355469,8971.609375,8098.446777,8298.655273,8298.655273,6407362214
2017-11-12,8217.530273,8647.760742,7204.033203,7781.937988,7781.937988,11715079634
2017-11-13,7766.479004,8912.836914,7639.594727,8615.038086,8615.038086,8225965222
2017-11-14,8617.651367,8867.453125,8450.045898,8698.059570,8698.059570,4190732751
2017-11-15,8696.761719,9676.133789,8696.761719,9638.392578,9638.392578,5534756427
2017-11-16,9648.538086,10498.589844,9447.840820,10375.233398,10375.233398,6753406870
2017-11-17,10351.350586,10555.966797,10002.764648,10190.336914,10190.336914,6148935910
2017-11-18,10174.765625,10422.987305,9865.750000,10297.620117,10297.620117,4847574377
2017-11-19,10265.736328,10712.561523,10170.654297,10641.539063,10641.539063,4170180000
2017-11-20,10644.955078,11048.052734,10524.771484,10857.459961,10857.459961,4618628423
2017-11-21,10864.212891,11016.970703,10300.835938,10642.483398,10642.483398,5640308523
2017-11-22,10651.305664,10984.731445,10659.279297,10842.813477,10842.813477,4773423689
2017-11-23,10815.002930,10862.436523,10544.032227,10544.032227,10544.032227,5541946359
2017-11-24,10590.267578,11004.152344,10415.700195,10842.998047,10842.998047,6645573011
2017-11-25,10827.259766,11548.764648,10760.837891,11548.764648,11548.764648,5704230205
2017-11-26,11546.294922,12498.922852,11528.625977,12260.906250,12260.906250,7195242975
2017-11-27,12290.039063,12912.084961,12291.654297,12912.084961,12912.084961,7434666218
2017-11-28,12918.765625,13304.034180,12795.767578,13226.561523,13226.561523,8348218235
2017-11-29,13251.019531,15218.552734,12677.974609,13069.799805,13069.799805,15290509839
2017-11-30,13093.828125,14273.820313,12163.978516,13532.927734,13532.927734,10990068490
2017-12-01,13486.643555,14608.172852,12820.219727,14424.497070,14424.497070,8914600962
2017-12-02,14428.045898,14877.381836,14331.843750,14554.605469,14554.605469,6753187142
2017-12-03,14565.251953,15628.229492,14310.935547,14924.476563,14924.476563,8710043179
2017-12-04,14914.196289,15332.369141,14560.241211,15332.369141,15332.369141,8065776478
2017-12-05,15369.854492,15765.199219,15169.411133,15673.681641,15673.681641,9069130817
2017-12-06,15682.494141,19001.718750,15680.431641,18889.109375,18889.109375,16727861528
2017-12-07,18855.537109,23834.486328,18626.341797,23834.486328,23834.486328,23902396165
2017-12-08,23705.593750,24467.937500,19100.585938,22080.757813,22080.757813,28166309936
2017-12-09,22019.324219,22365.404297,18223.480469,20226.812500,20226.812500,18538512921
2017-12-10,20213.753906,21122.867188,17626.066406,20590.728516,20590.728516,17896749225
2017-12-11,20553.423828,23255.744141,20515.115234,22498.406250,22498.406250,16144925654
2017-12-12,22475.824219,23545.816406,21998.671875,23051.490234,23051.490234,19329979553
2017-12-13,23163.468750,23329.060547,21077.134766,21507.667969,21507.667969,17009962113
2017-12-14,21476.732422,22293.582031,21119.390625,21612.734375,21612.734375,17976774280
2017-12-15,21661.404297,23690.589844,21661.404297,23164.443359,23164.443359,18720564647
2017-12-16,23234.302734,25793.693359,22913.789063,25506.802734,25506.802734,16667451345
2017-12-17,25478.546875,26280.742188,24776.833984,25037.019531,25037.019531,17416088863
2017-12-18,24992.021484,25295.117188,24013.474609,24943.494141,24943.494141,19365130857
2017-12-19,24948.845703,25033.025391,22549.798828,23234.478516,23234.478516,22081427055
2017-12-20,23213.044922,23367.685547,20980.947266,21674.835938,21674.835938,28878356694
2017-12-21,21698.044922,22919.373047,19912.654297,20509.929688,20509.929688,21436210004
2017-12-22,20633.355469,20694.964844,15341.630859,17928.451172,17928.451172,28772520565
2017-12-23,18079.974609,20224.498047,17924.562500,19052.753906,19052.753906,16961762966
2017-12-24,18934.802734,18957.875000,16523.267578,18061.998047,18061.998047,15009467933
2017-12-25,18152.917969,18880.837891,17432.146484,18164.464844,18164.464844,13810800187
2017-12-26,18177.414063,21311.753906,18181.570313,20830.378906,20830.378906,17407556165
2017-12-27,20912.796875,21851.962891,19447.117188,20376.302734,20376.302734,16065354597
2017-12-28,20409.236328,20440.500000,17884.382813,18743.103516,18743.103516,15830231890
2017-12-29,18857.693359,19578.421875,18297.736328,18787.591797,18787.591797,16697218510
2017-12-30,18820.537109,18820.537109,15831.431641,16603.255859,16603.255859,18526598908
2017-12-31,16533.392578,18439.656250,16359.625000,18156.214844,18156.214844,15565345030
2018-01-01,18099.525391,18099.525391,16865.000000,17513.722656,17513.722656,13197230059
2018-01-02,17472.429688,19729.943359,16809.601563,19136.669922,19136.669922,21518201804
